id,proposal,candidate,detail
257,63,christian-jorquera-tapia,"Dieta Parlamentaria:
Esta no podrá superar los 5 sueldos mínimos (sube 5000 el sueldo mínimo, Sube 5000 la dieta parlamentaria) Sé que no es un tema nuevo, no aprobaron bajar la dieta a la mitad mucho menos esto, que se converse, que estos temas sean parte de una asamblea constituyente. Por ese dinero trabajaría como Diputado cualquier titulado de alguna carrera profesional de algún IP, o CTF Por ejemplo. 
LETRA CHICA.
Como sé que no lo aprobarán y de todos modos me depositaran el sueldo, este será distribuido de la siguiente manera. 
5 Sueldos mínimos para mí. (Es un sueldo más que suficiente, y aun así, sigue siendo un lujo para muchos)
El resto será distribuido en partes iguales entre: 
Mi ex compañía de bomberos (propongo una transferencia directa y ustedes en reunión deciden en que se gastan los recursos) 
La población donde crecí (propongo reunirme personalmente con la gente de la Población, citare a una reunión y entre todos votaran ¿Cómo se hará llegar el dinero? ¿Quién o quienes lo administraran? ¿Se gastará mes a mes o se acumulara para una idea más grande? ¿Cómo se propondrán las ideas? ETC.) 
Esto debe estar acompañado de trabajo voluntario y fiscalización directa de los vecinos, por ejemplo, este mes se decide Pintar todo el barrio, en vez de contratar una empresa, los vecinos se reúnen y compran los materiales y con trabajo voluntario entre todos pintan el barrio, lo que generara que los recursos alcancen para más ideas. Los vecinos se deberán empoderar, fiscalizar, motivarse, consultar, proponer, no pueden permitir que se fugue un solo peso. Sé que entre todas las cabezas pensando buscaremos una solución a un posible desvió de dineros. (Boletas o Facturas infladas, Gastos incensarios, intereses personales y no colectivos ETC) Solo se prohibirá repartir el dinero entre las personas, NO es el objetivo que cada uno reciba, por ejemplo 5000 pesos y vea el uso Individual por sobre el colectivo. El objetivo es mejorar el Barrio a través de la organización, la auto-gestión, generar mentes creativas, temas de conversación, risas, ETC. 
Mi partido político, (Pagare las cuentas básicas de la sede, Arriendo, Luz, Agua, Etc. Gastos lógicos Con sus respectivos comprobantes, de esta forma se evitaran rumores de en qué se gastó la plata, aunque estoy abierto a nuevas propuestas al respecto, este punto en sí, siempre generara dudas. (Pero como partido de muy pocos recursos no tenemos muchas opciones, necesitamos de estos para poder fomentar ideas como esta) 
Próximo Tema, condonación completa deuda estudiantil (Apoyando la Propuesta de deuda educativa en todos sus puntos) Yo estoy endeudado, mi familia está endeudada, mis amigos están endeudados, así que pueden decirme populista, adelante) Lucha que por cierto no es mía, es liderada por Juan Pablo Rojas entre otros, del movimiento Deuda Educativa, Juan Pablo a liderado otros grupos en diferentes luchas sociales, si se gana esta lucha, que quede claro que el mérito no es mío, sino de ellos y gente como ellos que se encuentra repartida por todos los barrios. (Faltan Juan Pablos Diputados).
#YoestoyConArtes 
#Nuestrosrepresentantesnonosrepresentan 
#Democracianoesvotarcada4años
#Cada4añosseabreunaventanadondenoscolamos
#Concienciadeclasepercapita
#Estoessolounparchelarevolucioneselcamino 
#SinotegustanmisideasvotaporACylasescuchamostodas.

https://www.facebook.com/permalink.php?story_fbid=214509722420799&id=212300189308419"
258,175,diego-eduardo-calderon-gajardo,"Me comprometo a legislar en materia de salud mental y adolescencia, realizando un trabajo en conjunto con las organizaciones no gubernamentales vinculadas al tema. Asimismo a realizar esfuerzos para relevar esta materia en las políticas del Gobierno para efectos de aumentar los recursos económicos y humanos destinados a éstas materias."
380,208,jose-antonio-henriquez-muniz,
381,358,jose-antonio-henriquez-muniz,
382,362,jose-antonio-henriquez-muniz,
385,88,patricia-waleweska-saldias-carreno,
386,202,patricia-waleweska-saldias-carreno,
387,205,patricia-waleweska-saldias-carreno,
388,214,patricia-waleweska-saldias-carreno,
259,316,christian-jorquera-tapia,"Apoyo la propuesta en todos sus puntos. 
Personalmente Apoyo el auto cultivo.

Asamblea constituyente y decidimos entre todos si lo hacemos y como lo hacemos. 
Hay que tener mucho ojo en que esto no se vuelva un negocio redondo para los de siempre. 

Por cierto, no apoyo legalizar ningún otro tipo de droga fuerte como lo es la Cocaina y la pasta base, ahí la gente no decide, la droga decide por ellos, esa gente no debería tener la libertad de colocar sus propias cadenas, es cosa de escuchar como los que están metidos en el vicio anhelan salir."
260,228,javiera-paz-arias-gutierrez,
261,52,javiera-paz-arias-gutierrez,
262,55,javiera-paz-arias-gutierrez,
263,55,vlado-mirosevic-verdugo,
264,175,elson-borquez-yanez,Legislar y Liderar la mayoría del congreso para su aprobación.
265,208,maria-teresa-alvarez-aguilar,
266,175,maria-teresa-alvarez-aguilar,
267,309,maria-teresa-alvarez-aguilar,"Educaciòn como derecho social, gratuito y como forma de movilidad social, el Estado GARANTE DE LA CALIDAD, FIN AL LUCRO Y ABUSO DE LA BANCA."
268,63,maria-teresa-alvarez-aguilar,"SUELDOS ACUERDOS A LA REALIDAD DE CHILE, QUIERO UN  PAÌS  CON MAYOR EQUIDAD, Y NO SÒLO REBAJAR SUELDO A PARLAMENTARIOS, TB FIN A SUELDOS DE EX-PRESIDENTES."
269,316,maria-teresa-alvarez-aguilar,
270,212,maria-teresa-alvarez-aguilar,
271,21,maria-teresa-alvarez-aguilar,
272,2,maria-teresa-alvarez-aguilar,
273,159,maria-teresa-alvarez-aguilar,
274,5,maria-teresa-alvarez-aguilar,
275,179,maria-teresa-alvarez-aguilar,
276,106,maria-teresa-alvarez-aguilar,
277,44,maria-teresa-alvarez-aguilar,
278,87,maria-teresa-alvarez-aguilar,
279,228,maria-teresa-alvarez-aguilar,
280,316,marco-enriquez-ominami,
281,63,marco-enriquez-ominami,
282,269,maria-teresa-alvarez-aguilar,
283,208,marco-enriquez-ominami,
284,317,marco-enriquez-ominami,
285,156,carolina-goic,"Creemos que poder lucir una sonrisa es un derecho pero también una herramienta que permite autovalidación y desarrollo personal, que nos permite dialogar y encontrarnos, además de ayudarnos a mantener una nutrición adecuada en etapas de vejez. 
Sostenemos que debe ser un derecho poder acceder a ella y cuidarla. Por ello proponemos hacernos cargo a través de las siguientes medidas:

Salud Oral y Educación
a. Fortaleceremos los programas dentales en jardines infantiles y 4to medio. En el caso de las mujeres jefas de hogar, generaremos un nuevo programa Sonrisa de Mujer.
b. Incluiremos en los contenidos de la malla de educación básica y en la malla de formación de nuestros profesores temáticas de salud bucal, con enfoque en prevención y valoración de la misma. Salud en todas las políticas debe serlo también para la Salud Bucal."
286,63,ricardo-caceres-olave,"¿Por qué es necesario bajar la dieta parlamentaria y eliminar los privilegios?


En el marco de la campaña del Frente Amplio, este domingo 27 de agosto en la ciudad de Santiago y con la presencia de la candidata presidencial Beatriz Sánchez, se congregaron decenas de postulantes del naciente conglomerado, con el propósito de suscribir el compromiso denominado “Cambiemos el Congreso”.
El sentido de este documento suscrito por los actuales candidatos del conglomerado, tuvo por objeto comprometer formalmente a los futuros parlamentarios ante la eventualidad de que sean electos por la ciudadanía,  y que estos ejerzan a partir de tres acuerdos principales; limitar a un año la reelección en el cargo, reducir el sueldo a la mitad, terminar con los privilegios e impulsar una asamblea constituyente.  
Actualmente siendo candidato aspirante al parlamento por el distrito 26 (elegido democráticamente por la ciudadanía en las pasadas elecciones primarias) decidí ratificar este compromiso, firmando ante el notario público de la ciudad de Puerto Montt, Cristian Löbel Emhart. Con esta acción concreta como postulante al parlamento, cualquier persona o ciudadano podrá exigirme cumplir dicha obligación política. Luego de firmar ante notario este compromiso legislativo, hago un llamado al resto de los postulantes de la región a adherirse a esta iniciativa, por lo tanto, emplazo a todos los candidatos (del distrito 26) para que se suscriban un compromiso formal ante notario, a objeto de que si son electos, promuevan una ley para reducir en 50% la dieta parlamentaria y eliminar los privilegios asociados."
287,63,cristian-cuevas-zambrano,
288,105,claudia-bernardita-chavez-gonzalez,
289,55,cristian-cuevas-zambrano,
290,316,karol-cariola-oliva,
291,63,karol-cariola-oliva,
292,52,karol-cariola-oliva,
293,52,marco-enriquez-ominami,
294,228,marco-enriquez-ominami,
295,5,juan-pablo-paonessa-barria,Como candidato a diputado por el distrito 7 me comprometo de proponer y/o apoyar proyectos de ley que buscan fomentar la divulgación de información acerca de otros deportes que no sea futbol.
296,214,ricardo-caceres-olave,"La educación tiene que volver a ser responsabilidad del Estado, en la formación de los ciudadanos y entendiendo que la educación no solamente es la formación técnica sino también es la educación integral y humanista,  la cual implica a los seres humanos inserto en la sociedad actual. Entendiendo que la educación, también tiene que ver con la cultura, siendo transformadora de la realidades y por lo tanto permitir el acceso a ella , a los libros, al arte, a las nuevas tecnologías. Mirada la educación como una acción integral, y no como un mero consumidor de un bien mercantil, del negocio de la educación."
297,175,ema-vidal-diaz,"Como futura Senadora de la República me comprometo a defender la vida en todos sus niveles, especialmente de quienes hoy están desprotegidos por el Estado, impulsando y apoyando proyectos de ley que velen también por aquellos que sufren enfermedades de salud mental. 
Actualmente, Chile está en deuda en materia de políticas públicas con la salud mental, y es por ello que una de mis tareas principales será trabajar incansablemente por quienes han sido invisibilizados por la sociedad, asegurando una mejor calidad de vida para todos los ciudadanos de Chile."
383,88,veronica-foppiano-diaz,
389,256,patricia-waleweska-saldias-carreno,
390,321,patricia-waleweska-saldias-carreno,
391,352,patricia-waleweska-saldias-carreno,
392,374,patricia-waleweska-saldias-carreno,
393,88,paz-maritza-foitzich-sandoval,
394,202,paz-maritza-foitzich-sandoval,
298,113,ema-vidal-diaz,"Mi compromiso como Senadora de la República es trabajar para que todas las mujeres del país tengan oportunidades equivalentes en relación a los hombres, y esto abarca también la equidad de costos de las isapres entre mujeres y hombres, donde todas las parlamentarios debemos sentirnos responsables de terminar con la discriminación La maternidad debe entenderse como un proceso valioso mediante el cual la mujer se desarrolla personalmente y también aporta al país, en ningún caso como una condición que deba negociarse en el mercado."
299,217,ema-vidal-diaz,"Como ciudadana que ha desarrollado un trabajo permanente de años junto a los adultos mayores de mi región y como futura Senadora de la República, me comprometo a fortalecer las políticas públicas que benefician a los adultos mayores, trabajando además por impulsar desde el Congreso un proyecto de Ley para la creación del Ministerio del Adulto Mayor, con el propósito de asegurar una mejor calidad de vida y un envejecimiento feliz para nuestros adultos mayores."
300,29,alejandro-navarro,"""Las personas nacen libres e iguales en dignidad y derechos”, señala el artículo número uno de la Constitución Política de Chile, sin embargo, no todos los chilenos y chilenas nacen en ejercicio de este derecho: se trata de los niños y niñas, hijos de mujeres privadas de libertad.
Tras lo ocurrido con Lorenza Cayuhán y su hija Sayén, quien nació con su madre engrillada de piernas y con un gendarme varón mirando todo el proceso y quienes hoy se encuentran en la Cárcel de Arauco, trabajamos en conjunto a la familia y con el apoyo de organizaciones como ENMARCHA, LEASUR y Humanas, a fin de presentar el Proyecto de Ley Boletín 11073-07, más conocido como Ley Sayén, que busca que ningún bebé deba crecer en una cárcel por medio de la suspensión de la pena, ya que sostenemos con responsabilidad que ninguna cárcel en Chile reúne las condiciones para que crezca una bebé.
Y si bien necesitamos el apoyo de todo el Parlamento para aprobar este proyecto, al llegar a La Moneda podremos darle urgencia a su discusión, de forma que la Ley Sayén sea una realidad más temprano que tarde."
301,309,gladys-lorena-palma-vallejos,Apoyo y difusión en todos los medios en que interactúo
302,63,juan-ignacio-latorre-riveros,"Como Frente Amplio firmamos un compromiso para reducir la actual Dieta Parlamentaria a la mitad y reducir considerablemente los privilegios, esto es (chofer, viajes en clase business, exceso de pagos en asesorías, entre otros."
303,316,veronica-foppiano-diaz,Mi total compromiso para fomentar y promover toda la legislación de Cannabis Medicinal que se encuentra estancada en el parlamento. La libertad de conciencia no puede ser penada por leyes retrógradas.
304,175,veronica-foppiano-diaz,"El problema que más me llama la atención, debido a la realidad que vive la región, es todo lo relacionado con salud mental. Solo el 2% de los recursos del presupuesto nacional de salud son dedicados a este tema y las consecuencias están a la vista. 

•	El 17% de los chilenos sufre algún grado de depresión según la OMS, teniendo valores muy similares a Corea del Sur quien es el país con mayor tasa de depresión en el mundo.  
•	Hasta el 2013, la tasa de suicidio de adolescentes creció en un 60% y somos el 2º país de Latinoamérica con mayores índices. 
•	1 de cada 100 niños tiene algún grado de autismo y 1 de cada 68 adultos sufre de la misma situación
•	Arica tiene más de 360 personas viviendo en situación de calle, donde un porcentaje elevado de ellos ha desarrollado algún trastorno mental y no tiene protección alguna. 
•	En Arica y Parinacota no existen centros psiquiátricos acordes para los tratamientos, no hay unidades psiquiátricas infantiles con todas las deficiencias que ello implica. Es más, existiendo diversos estudios científicos que reconocen la relación directa del plomo con el desarrollo de autismo, no existe en la Región iniciativas alguna para tratar de conciliar estos casos. 

Mi compromiso es sacar adelante esta lucha invisibilizada por años en los medios y en la sociedad, no hay salud sin salud mental."
